TILENAME,RA_CENT,DEC_CENT
DES1251-7537,192.97458100,-75.62225900
DES2000-7330,300.15629100,-73.51392600
DES2010-1749,302.74670400,-17.83059300
DES2141-1541,325.42303100,-15.68892600
DES2251-7619,342.80370700,-76.31948100
DES0913-8112,138.31430300,-81.20003700
DES2207-2332,331.84515600,-23.54170400
DES2209-2623,332.38319200,-26.39725900
DES2245-2915,341.27721600,-29.25281500
DES0626-3749,96.64726200,-37.81948100
DES0635-3123,98.99174200,-31.39448100
DES1818-3832,274.57014700,-38.53337000
DES1919-3457,289.80896900,-34.96392600
DES1635-8030,248.82219600,-80.50281500
DES0811-5914,122.95540600,-59.23614800
DES0003-6456,0.97973400,-64.94725900
DES0022-7948,5.60517600,-79.80559300
DES0349-7824,57.29896500,-78.41114800
DES0503-6414,75.93853700,-64.23337000
DES1951-6414,297.99129200,-64.23337000
DES0724-7330,111.21819200,-73.51392600
DES2238-2206,339.72828300,-22.11392600
DES0638-3540,99.55607000,-35.67781500
DES2017-3914,304.49870000,-39.24725900
DES2306-3415,346.68346100,-34.25003700
DES2321-3123,350.26937400,-31.39448100
DES0742-4831,115.50131100,-48.52781500
DES1855-4331,283.86203100,-43.53059300
DES0810-5705,122.62681000,-57.09448100
DES0019-7537,4.85046900,-75.62225900
DES0203-6622,30.79026700,-66.37503700
DES2131-1707,322.80639300,-17.11670400
DES2153-2749,328.27669300,-27.82503700
DES2328-2458,352.17440400,-24.96948100
DES2028-3206,307.02642900,-32.10837000
DES0631-4540,97.87501900,-45.67225900
DES1851-5040,282.88468000,-50.66948100
DES1904-5457,286.18854400,-54.95281500
DES0706-7619,106.61889100,-76.31948100
DES1937-7248,294.31346700,-72.80003700
DES2103-2458,315.94970300,-24.96948100
DES2306-2206,346.66345200,-22.11392600
DES1741-5040,265.30257100,-50.66948100
DES0243-7330,40.78093900,-73.51392600
DES0852-6705,133.21795700,-67.08892600
DES0905-6039,136.48206600,-60.66392600
DES0734-7701,113.61456000,-77.01670400
DES2043-7122,310.75951100,-71.37225900
DES0822-8432,125.71484300,-84.53614800
DES2155-1749,328.99355000,-17.83059300
DES2226-1250,336.50303000,-12.83337000
DES0014-2206,3.61608800,-22.11392600
DES1939-2958,294.77727200,-29.96670400
DES0230+2126,37.70835300,21.43329600
DES0652-3914,103.05395800,-39.24725900
DES0721-4414,110.32132400,-44.24448100
DES1946-4040,296.64962300,-40.67503700
DES0437-7537,69.43038800,-75.62225900
DES0633-7742,98.48527600,-77.71392600
DES2358-1541,359.53270300,-15.68892600
DES1904-4540,286.23817800,-45.67225900
DES2015-4957,303.84935900,-49.95559300
DES0526-6331,81.50699200,-63.51948100
DES2005-1915,301.46722600,-19.25837000
DES2219-1207,334.87338000,-12.11948100
DES2041-2958,310.43424500,-29.96670400
DES2342-2124,355.50899700,-21.40003700
DES2349-2541,357.38373700,-25.68337000
DES2036-3706,309.01498300,-37.10559300
DES2209-3040,332.27547700,-30.68059300
DES2252-3914,343.21568100,-39.24725900
DES0622-4457,95.58562600,-44.95837000
DES0632-4623,98.18247800,-46.38614800
DES0848-6039,132.11071100,-60.66392600
DES1026-6913,156.58116200,-69.23059300
DES1102-7205,165.66067800,-72.08614800
DES1106-7330,166.56174800,-73.51392600
DES1201-7742,180.39826900,-77.71392600
DES1704-7413,256.15493700,-74.22781500
DES1954-7948,298.63628500,-79.80559300
DES2015-1958,303.86372700,-19.97225900
DES2101-1332,315.38762300,-13.54725900
DES2112-1250,318.19856800,-12.83337000
DES2235-2623,338.75909800,-26.39725900
DES0640-3040,100.10760600,-30.68059300
DES1931-3332,292.98563100,-33.53614800
DES1820-4540,275.00005200,-45.67225900
DES2220-4040,335.24234300,-40.67503700
DES1901-6956,285.40874000,-69.94448100
DES1926-6705,291.50396600,-67.08892600
DES1843-7619,280.89611500,-76.31948100
DES2134-7824,323.59001000,-78.41114800
DES2000-1458,300.12555600,-14.97503700
DES2007-1041,301.88057800,-10.69170400
DES2213-1707,333.26403300,-17.11670400
DES0642-2623,100.69829300,-26.39725900
DES1859-2915,284.81888300,-29.25281500
DES1925-2915,291.36477600,-29.25281500
DES2003-0833,300.98886400,-8.55003700
DES2031-2958,307.96209100,-29.96670400
DES2038-2458,309.64975500,-24.96948100
DES2210-2958,332.68362800,-29.96670400
DES0648-3957,102.20853800,-39.96114800
DES2051-3206,312.92602600,-32.10837000
DES1827-4123,276.90314500,-41.38892600
DES1908-4040,287.23676400,-40.67503700
DES0634-5540,98.53319500,-55.66670400
DES1801-5831,270.46262700,-58.52225900
DES1828-6956,277.08183400,-69.94448100
DES2058-6956,314.55291400,-69.94448100
DES0650-7122,102.73694600,-71.37225900
DES1003-7537,150.85724300,-75.62225900
DES1955-1707,298.90321500,-17.11670400
DES2209-1915,332.47164500,-19.25837000
DES0658-4831,104.72167300,-48.52781500
DES1842-4040,280.64776300,-40.67503700
DES0001-6956,0.35090100,-69.94448100
DES1725-6539,261.43636900,-65.66114800
DES1256-7330,194.23352700,-73.51392600
DES1320-7742,200.05738800,-77.71392600
DES1734-7122,263.65423100,-71.37225900
DES2305-7701,346.37721200,-77.01670400
DES2311-7330,347.95299900,-73.51392600
DES2341-7330,355.49984700,-73.51392600
DES2043-2623,310.86451000,-26.39725900
DES0644-3623,101.23653300,-36.39170400
DES0707-3249,106.98868200,-32.82225900
DES1906-4206,286.54630400,-42.10281500
DES0034-6705,8.52203500,-67.08892600
DES0130-6748,22.70816600,-67.80281500
DES0213-7122,33.45311500,-71.37225900
DES0234-7537,38.54434000,-75.62225900
DES1257-7701,194.30165800,-77.01670400
DES1847-7205,281.96291200,-72.08614800
DES2040-1749,310.24580300,-17.83059300
DES2138-1541,324.68151700,-15.68892600
DES2141-1124,325.25072100,-11.40559300
DES2202-1832,330.72100300,-18.54448100
DES2126-3249,321.72294200,-32.82225900
DES1755-7701,268.78205700,-77.01670400
DES2233-2706,338.35884700,-27.11114800
DES1640-7455,250.09587900,-74.92503700
DES1846-4206,281.73536400,-42.10281500
DES2014-2249,303.65860600,-22.82781500
DES2328-2206,352.05747300,-22.11392600
DES2343-3540,355.85316100,-35.67781500
DES1529-7122,232.36475900,-71.37225900
DES0240-7122,40.15800200,-71.37225900
DES0423-7039,65.88212400,-70.65837000
DES1750-6039,267.62271900,-60.66392600
DES2132-2706,323.12065300,-27.11114800
DES2230-2249,337.73906300,-22.82781500
DES2330-2541,352.63083100,-25.68337000
DES2004-3206,301.12683100,-32.10837000
DES0456-7413,74.03470400,-74.22781500
DES1820-7330,275.00012900,-73.51392600
DES2132-2249,323.02250200,-22.82781500
DES2003-4623,300.87327700,-46.38614800
DES2140-3540,325.09382300,-35.67781500
DES0648-4748,102.09875000,-47.81392600
DES0106-8746,16.54435800,-87.77225900
DES0625-6831,96.28389600,-68.51670400
DES0617-2623,94.32238700,-26.39725900
DES2046-2623,311.66149900,-26.39725900
DES2215-2249,333.86628400,-22.82781500
DES2017-3206,304.49803000,-32.10837000
DES2058-3914,314.63886100,-39.24725900
DES1955-1749,298.99715400,-17.83059300
DES2009-1458,302.34251400,-14.97503700
DES2101-2249,315.27694400,-22.82781500
DES2152-3206,328.09641900,-32.10837000
DES1805-5748,271.43987200,-57.80837000
DES1811-5414,272.91745700,-54.23892600
DES0619-6205,94.97526500,-62.09170400
DES0709-6622,107.38992100,-66.37503700
DES1948-6705,297.00525700,-67.08892600
DES0611-3206,92.83076300,-32.10837000
DES1954-3832,298.72802300,-38.53337000
DES1903-4414,285.96195900,-44.24448100
DES1955-4123,298.78875500,-41.38892600
DES1522-7413,230.50420000,-74.22781500
DES1139-8112,174.77374200,-81.20003700
DES2216-8112,334.24682800,-81.20003700
DES2342-1958,355.51453800,-19.97225900
DES0604-2415,91.17760500,-24.25559300
DES0649-2915,102.37625100,-29.25281500
DES2136-2332,324.05815400,-23.54170400
DES0607-3206,91.98796400,-32.10837000
DES1915-3914,288.82754000,-39.24725900
DES1947-3540,296.97100000,-35.67781500
DES2114-3332,318.67932700,-33.53614800
DES2003-5040,300.90667500,-50.66948100
DES1915-6539,288.85754000,-65.66114800
DES2135-6456,323.89047400,-64.94725900
DES1410-7413,212.54868400,-74.22781500
DES0013-2249,3.29940600,-22.82781500
DES0023+2625,5.88295500,26.43051900
DES2311-2124,347.84147700,-21.40003700
DES0337-6956,54.47579400,-69.94448100
DES0612-6622,93.13882300,-66.37503700
DES1710-7039,257.71782800,-70.65837000
DES1301-8314,195.48823900,-83.24170400
DES2335-1624,353.88276500,-16.40281500
DES1818-3957,274.51486000,-39.96114800
DES2004-3957,301.07884300,-39.96114800
DES2142-3206,325.56802000,-32.10837000
DES0658-4457,104.66534700,-44.95837000
DES2332-1624,353.13858800,-16.40281500
DES0659-2915,104.83096200,-29.25281500
DES2229-2206,337.41656000,-22.11392600
DES1921-3249,290.29117400,-32.82225900
DES1951-3540,297.84983900,-35.67781500
DES0639-4540,99.91831500,-45.67225900
DES2015-4414,303.89962700,-44.24448100
DES1954-5705,298.65374700,-57.09448100
DES1500-6913,225.02912900,-69.23059300
DES1546-6831,236.63264100,-68.51670400
DES2036-7701,309.13701200,-77.01670400
DES0614-2124,93.65325000,-21.40003700
DES2222-2623,335.57114500,-26.39725900
DES0722-5748,110.63996100,-57.80837000
DES1722-5457,260.59978000,-54.95281500
DES0840-6414,130.13209800,-64.23337000
DES2055-7039,313.79834200,-70.65837000
DES1244-8235,191.17949500,-82.59448100
DES2138-3206,324.72522100,-32.10837000
DES2011-4414,302.90309000,-44.24448100
DES0800-5831,120.07462200,-58.52225900
DES1620-7619,245.17397800,-76.31948100
DES2038-7824,309.70720200,-78.41114800
DES2008-1207,302.01605800,-12.11948100
DES2054-1541,313.55879700,-15.68892600
DES0621-2832,95.40367100,-28.53892600
DES1717-6913,259.25311300,-69.23059300
DES1155-7948,178.93642400,-79.80559300
DES1248-7413,192.02809400,-74.22781500
DES1346-7948,206.51185000,-79.80559300
DES2237-7455,339.33852200,-74.92503700
DES0731-8153,112.86504300,-81.89725900
DES2221-1041,335.29962800,-10.69170400
DES2120-2332,320.16465300,-23.54170400
DES2134-2623,323.61632200,-26.39725900
DES2322-3832,350.74704800,-38.53337000
DES0705-5457,106.44738800,-54.95281500
DES1948-5205,297.07945200,-52.09725900
DES0710-6748,107.74085200,-67.80281500
DES0720-6122,110.22581500,-61.37781500
DES0757-6539,119.39749400,-65.66114800
DES0636-6331,99.11830000,-63.51948100
DES0844-6331,131.13885900,-63.51948100
DES1625-6831,246.37908100,-68.51670400
DES1927-6205,291.77742600,-62.09170400
DES2300-7248,345.01099400,-72.80003700
DES1925-3832,291.42710700,-38.53337000
DES1932-1915,293.14896700,-19.25837000
DES2246-2832,341.63561700,-28.53892600
DES1346-7742,206.61042700,-77.71392600
DES1756-7824,269.01178700,-78.41114800
DES0806-6622,121.64102000,-66.37503700
DES2144-6748,326.01970900,-67.80281500
DES1805-6414,271.36380200,-64.23337000
DES2338-1207,354.58777400,-12.11948100
DES2224-2415,336.07492900,-24.25559300
DES0656-3457,104.03160000,-34.96392600
DES1948-4706,297.02327600,-47.10003700
DES2026-5705,306.53830600,-57.09448100
DES1211-7248,182.97276300,-72.80003700
DES2305-8314,346.49723300,-83.24170400
DES1755-6205,268.84959900,-62.09170400
DES2334-6913,353.51394700,-69.23059300
DES2320-1958,350.19754300,-19.97225900
DES2151-2706,327.93271400,-27.11114800
DES0618-3415,94.64041500,-34.25003700
DES0620-3623,95.02865000,-36.39170400
DES0709-3123,107.35500100,-31.39448100
DES1833-3332,278.42587000,-33.53614800
DES2320-3206,350.00920900,-32.10837000
DES0745-4414,116.30054700,-44.24448100
DES1824-4831,276.07801900,-48.52781500
DES0821-6956,125.25450100,-69.94448100
DES0640-1749,100.22778000,-17.83059300
DES2020-7330,305.18752300,-73.51392600
DES0625-3123,96.48276400,-31.39448100
DES2351-2415,357.99924900,-24.25559300
DES2101-3332,315.25350100,-33.53614800
DES0130-7413,22.73323000,-74.22781500
DES0308-6705,47.03107000,-67.08892600
DES0738-6122,114.69663400,-61.37781500
DES2201-7330,330.34368500,-73.51392600
DES2115-1250,318.93074600,-12.83337000
DES2331-1749,352.99066600,-17.83059300
DES0032+1126,8.22965400,11.43885200
DES0012+2126,3.19664000,21.43329600
DES0154+1252,28.50276500,12.86663000
DES0021+2000,5.40808800,20.00551900
DES0127+0835,21.85235600,8.58329600
DES0135+0752,23.82207800,7.86940700
DES0152+1209,28.18941900,12.15274100
DES0009+0418,2.34033300,4.29996300
DES0033+1209,8.47255900,12.15274100
DES0017+2043,4.30064300,20.71940700
DES0132+0500,23.21132500,5.01385200
DES0315+0709,48.82565500,7.15551900
DES0423+0335,65.92611800,3.58607400
DES2137-0250,324.31889700,-2.83892600
DES0344-0416,56.02699200,-4.26670400
DES0349-0416,57.45873800,-4.26670400
DES2208-0333,332.22111900,-3.55281500
DES2248-0207,342.15177200,-2.12503700
DES2157-0458,329.46122600,-4.98059300
DES0028-0750,7.23913400,-7.83614800
DES0358+0917,59.67837500,9.29718500
DES0115-0833,18.95534400,-8.55003700
DES0302-0624,45.74474700,-6.40837000
DES0225+1043,36.33906900,10.72496300
DES0407+0418,61.76037000,4.29996300
DES2113+1417,318.46517700,14.29440700
DES0213+1043,33.43274500,10.72496300
DES0051-0958,12.85509200,-9.97781500
DES0035+1126,8.95801100,11.43885200
DES2126+1043,321.50122300,10.72496300
DES2310+0626,347.56092100,6.44163000
DES0352-0707,58.16862600,-7.12225900
DES0409-0833,62.27005600,-8.55003700
DES0428-0958,67.21901100,-9.97781500
DES0238+1000,39.68740800,10.01107400
DES0454+0209,73.59588300,2.15829600
DES2321+0543,350.33449300,5.72774100
DES0142+0917,25.67896500,9.29718500
DES0316-0958,49.09770500,-9.97781500
DES0322-0541,50.59416800,-5.69448100
DES2128-0124,322.13099700,-1.41114800
DES0349-0707,57.44918500,-7.12225900
DES0217+0626,34.25852000,6.44163000
DES0305+0001,46.35559800,0.01663000
DES0500+0209,75.02467500,2.15829600
DES0211+1417,32.87160200,14.29440700
DES0446-0624,71.60633900,-6.40837000
DES0535-0833,83.92741200,-8.55003700
DES0446+0835,71.66864000,8.58329600
DES2313+0709,348.38827900,7.15551900
DES0451-0207,72.87805300,-2.12503700
DES0414-0958,63.59475000,-9.97781500
DES0416-0750,64.16795100,-7.83614800
DES0455-0624,73.76147100,-6.40837000
DES0431+0252,67.96441800,2.87218500
DES2301+0626,345.40564700,6.44163000
DES0025+2500,6.37405700,25.00274100
DES2112-0750,318.23711300,-7.83614800
DES2115-0624,318.82106600,-6.40837000
DES0431+0126,67.82082000,1.44440700
DES0515+0418,78.94206700,4.29996300
DES0607-0958,91.86398800,-9.97781500
DES2023-0707,305.93596300,-7.12225900
DES2024-0833,306.04224700,-8.55003700
DES0355-0333,58.76800600,-3.55281500
DES2034-0416,308.64606200,-4.26670400
DES1916-1707,289.19255000,-17.11670400
DES0231+1626,37.81024100,16.43607400
DES0319+0001,49.92504300,0.01663000
DES0333+0543,53.47194100,5.72774100
DES0506+0252,76.54186000,2.87218500
DES2255+1000,343.86806200,10.01107400
DES0110+0917,17.72165700,9.29718500
DES2130-0750,322.56082100,-7.83614800
DES0106-1415,16.64921100,-14.26114800
DES0409+0709,62.49601300,7.15551900
DES2105+0001,316.40559400,0.01663000
DES2117+0252,319.31682000,2.87218500
DES2329-0541,352.48239700,-5.69448100
DES0417-1458,64.27517600,-14.97503700
DES2020-0207,305.00400400,-2.12503700
DES0037+1043,9.45557100,10.72496300
DES2126+1126,321.61484600,11.43885200
DES0010-1207,2.61956400,-12.11948100
DES0404-1207,61.03258200,-12.11948100
DES0638-1915,99.51414200,-19.25837000
DES1908-1832,287.04781500,-18.54448100
DES0454+0543,73.56112900,5.72774100
DES2322-0124,350.69521500,-1.41114800
DES2340-0207,355.01061500,-2.12503700
DES0338-0458,54.73598300,-4.98059300
DES0026-1915,6.50088500,-19.25837000
DES0414+0543,63.51653500,5.72774100
DES0414+0626,63.71392800,6.44163000
DES2155-0541,328.80723200,-5.69448100
DES0058-1041,14.53068800,-10.69170400
DES0342+0043,55.64758100,0.73051900
DES0432+0335,68.07198600,3.58607400
DES2343+0335,355.82774900,3.58607400
DES0328-0250,52.23512500,-2.83892600
DES2111-0250,317.88600200,-2.83892600
DES0046+0752,11.57059000,7.86940700
DES0215+0752,33.91153800,7.86940700
DES0531-1749,82.97985300,-17.83059300
DES0535-1707,83.81622800,-17.11670400
DES1910-1541,287.60578600,-15.68892600
DES0230+0543,37.68757900,5.72774100
DES0326+0418,51.73771300,4.29996300
DES0411+0543,62.79906400,5.72774100
DES0505+0001,76.33893300,0.01663000
DES2120-0541,320.19808100,-5.69448100
DES0519-1749,79.98021300,-17.83059300
DES0239+1209,39.87348400,12.15274100
DES2022-0041,305.69953200,-0.69725900
DES0415-0333,63.77485000,-3.55281500
DES0450+0917,72.69942500,9.29718500
DES0449-0416,72.49206800,-4.26670400
DES0455-0333,73.78854000,-3.55281500
DES2147-0707,326.79972700,-7.12225900
DES2204-0750,331.20823600,-7.83614800
DES2240-0915,340.09910000,-9.26392600
DES2300-0833,345.02548700,-8.55003700
DES0021-1958,5.38895800,-19.97225900
DES0611-1250,92.91941000,-12.83337000
DES0242+1043,40.69855500,10.72496300
DES0559-0458,89.84911800,-4.98059300
DES0120+1209,20.15662400,12.15274100
DES0513-1458,78.31590700,-14.97503700
DES0617-1707,94.27386800,-17.11670400
DES0629-1541,97.41263100,-15.68892600
DES0014+2043,3.53739000,20.71940700
DES0331-0124,52.82239000,-1.41114800
DES0608-0124,92.09818900,-1.41114800
DES0312-0333,48.03905300,-3.55281500
DES2055-0707,313.84980500,-7.12225900
DES2342-0707,355.57733300,-7.12225900
DES0105-1332,16.33616100,-13.54725900
DES2349+0335,357.25832800,3.58607400
DES0401-0458,60.46873900,-4.98059300
DES2014-0458,303.66382100,-4.98059300
DES2221-0707,335.43300900,-7.12225900
DES0115-1041,18.88969400,-10.69170400
DES0513-1250,78.27584000,-12.83337000
DES0641-1915,100.27034700,-19.25837000
DES0303+0917,45.93393200,9.29718500
DES0433+1209,68.35339300,12.15274100
DES2344-0541,356.06954400,-5.69448100
DES0424-1624,66.06790100,-16.40281500
DES0402+0126,60.67966200,1.44440700
DES0417+1126,64.31309600,11.43885200
DES0359-0124,59.96344400,-1.41114800
DES0531-0124,82.81481900,-1.41114800
DES0619-0833,94.75608900,-8.55003700
DES2128-0416,322.24764600,-4.26670400
DES2211-0833,332.75298600,-8.55003700
DES0528-1415,82.20556200,-14.26114800
DES0249+1834,42.27953500,18.57774100
DES0417+1252,64.38427200,12.86663000
DES1954+0626,298.70804900,6.44163000
DES2045-0041,311.41106600,-0.69725900
DES2334-0750,353.54739300,-7.83614800
DES0616-1915,94.22070400,-19.25837000
DES0623-1250,95.84812400,-12.83337000
DES0219+0835,34.84790800,8.58329600
DES2240-0207,340.00863200,-2.12503700
DES2246-0333,341.51954500,-3.55281500
DES2306-0458,346.65949600,-4.98059300
DES0018-1541,4.72330500,-15.68892600
DES0528-1749,82.22994300,-17.83059300
DES2123+0418,320.81789700,4.29996300
DES2140-0416,325.11113800,-4.26670400
DES0622-0707,95.57951300,-7.12225900
DES0530-1458,82.74982200,-14.97503700
DES0544-1707,86.05715100,-17.11670400
DES0254+1209,43.52475500,12.15274100
DES2353+2708,358.43396700,27.14440700
DES2059-0958,314.86691100,-9.97781500
DES2104-0750,316.07526000,-7.83614800
DES0534-1415,83.67873900,-14.26114800
DES0405+1000,61.43520600,10.01107400
DES2314+0209,348.58279400,2.15829600
DES2145-0333,326.49901100,-3.55281500
DES0404-1041,61.02675800,-10.69170400
DES0118+0500,19.62817000,5.01385200
DES0522+0043,80.63572300,0.73051900
DES2106+0626,316.66866400,6.44163000
DES0045+1000,11.41527200,10.01107400
DES0502-0915,75.57772500,-9.26392600
DES2032-0833,308.20798200,-8.55003700
DES2247-0624,341.80914700,-6.40837000
DES0410-1332,62.59830300,-13.54725900
DES0508-1415,77.04944500,-14.26114800
DES0053+0917,13.38130700,9.29718500
DES0601-0416,90.38889000,-4.26670400
DES0609-0333,92.38539100,-3.55281500
DES2143-0333,325.78374700,-3.55281500
DES0019-0707,4.93005500,-7.12225900
DES0037-0750,9.40098700,-7.83614800
DES0355+0917,58.95498300,9.29718500
DES0416+0752,64.17992100,7.86940700
DES0434+0252,68.67920500,2.87218500
DES2202-0207,330.72169000,-2.12503700
DES2017-0333,304.32584200,-3.55281500
DES2103-0416,315.80479100,-4.26670400
DES2357-0416,359.47303600,-4.26670400
DES0025+2126,6.26434800,21.43329600
DES2039+0043,309.98343600,0.73051900
DES0235+1252,38.75462400,12.86663000
DES0414+1252,63.65199700,12.86663000
DES2237-0207,339.29425200,-2.12503700
DES0021+0543,5.40138400,5.72774100
DES0118-0833,19.67725600,-8.55003700
DES0314-0250,48.66129500,-2.83892600
DES0348-0833,57.21667300,-8.55003700
DES0429+0835,67.33678900,8.58329600
DES0431+1126,67.95487800,11.43885200
DES2117+0543,319.48323900,5.72774100
DES2352-0458,358.12501000,-4.98059300
DES0453-0915,73.40775700,-9.26392600
DES0311-0833,47.83181900,-8.55003700
DES2243-0250,340.75851700,-2.83892600
DES2237-0458,339.49355000,-4.98059300
DES2338-0458,354.54203700,-4.98059300
DES0405-0750,61.28547900,-7.83614800
DES0406-0624,61.54905300,-6.40837000
DES0414-0624,63.70418600,-6.40837000
