TILENAME,RA_CENT,DEC_CENT
DES1139-4040,174.79494600,-40.67503700
DES1313-3415,198.27909000,-34.25003700
DES1413-4540,213.32122800,-45.67225900
DES1517-4040,229.38952600,-40.67503700
DES1628-2915,247.20415100,-29.25281500
DES1016+0126,154.22883300,1.44440700
DES1548-2749,237.08162000,-27.82503700
DES1101+1334,165.43821400,13.58051900
DES1258+1126,194.68888800,11.43885200
DES1405+0126,211.35809800,1.44440700
DES0951+0209,147.89303600,2.15829600
DES1212+0335,183.23359300,3.58607400
DES1236-3623,189.03373500,-36.39170400
DES1429-1207,217.28740500,-12.11948100
DES0900-1915,135.05579300,-19.25837000
DES1548-0207,237.18549000,-2.12503700
DES1435-1915,218.99458500,-19.25837000
DES1018+1626,154.66601000,16.43607400
DES1622-1124,245.63497000,-11.40559300
DES1323-2541,200.96652300,-25.68337000
DES1350-4457,207.56885800,-44.95837000
DES0734+0835,113.54319700,8.58329600
DES1031-1749,157.97084100,-17.83059300
DES1505-2206,226.31207100,-22.11392600
DES0813+2543,123.39407300,25.71663000
DES0817-0958,124.48234000,-9.97781500
DES0835+0543,128.80639700,5.72774100
DES0914+2043,138.63317600,20.71940700
DES1012+0709,153.15207700,7.15551900
DES1224-0707,186.22897100,-7.12225900
DES0930+0418,142.65752900,4.29996300
DES1142+2000,175.58794500,20.00551900
DES1225+0835,186.46268500,8.58329600
DES1110+1252,167.63514100,12.86663000
DES1120+1751,170.01716400,17.86385200
DES1110-0541,167.53513700,-5.69448100
DES1347+0752,206.87372200,7.86940700
DES1547+1751,236.77164700,17.86385200
DES1141+0335,175.36540900,3.58607400
DES1147-2249,176.79991500,-22.82781500
DES1436+0543,219.20774300,5.72774100
DES1447-0833,221.81257600,-8.55003700
DES0922+0001,140.58893500,0.01663000
DES1120+2834,170.24633600,28.57218500
DES1235+1252,188.87113500,12.86663000
DES1026-2124,156.52691200,-21.40003700
DES1155+2500,178.88190000,25.00274100
DES1002+1834,150.73070400,18.57774100
DES1349-1624,207.46146800,-16.40281500
DES0700+2834,105.21543300,28.57218500
DES0832+1834,128.13671000,18.57774100
DES0917-1124,139.30743600,-11.40559300
DES1115+2000,168.75036100,20.00551900
DES0928-2415,142.07334600,-24.25559300
DES1104+2543,166.18220200,25.71663000
DES1401-0333,210.40387300,-3.55281500
DES1515-0458,228.86846900,-4.98059300
DES1405-0541,211.29832200,-5.69448100
DES0657+2708,104.33087400,27.14440700
DES0918+1543,139.71572200,15.72218500
DES1008+1334,152.21860400,13.58051900
DES1156+0917,179.03800300,9.29718500
DES1021+0709,155.31055500,7.15551900
DES1120-1958,170.21580900,-19.97225900
DES1301-2332,195.33212000,-23.54170400
DES0742+2043,115.73558500,20.71940700
DES1452-0915,223.13560100,-9.26392600
DES1506-1124,226.69992900,-11.40559300
DES1527-0958,231.76047400,-9.97781500
DES1517-1541,229.40223100,-15.68892600
DES1636-1332,249.11551400,-13.54725900
DES1527-1041,231.75451700,-10.69170400
DES1214-2415,183.57295100,-24.25559300
DES1435-4414,218.94386900,-44.24448100
DES1350-2832,207.54646800,-28.53892600
DES1519-2623,229.81038300,-26.39725900
DES0957+2208,149.31006800,22.14718500
DES0958-0541,149.59940600,-5.69448100
DES1221-2706,185.27748000,-27.11114800
DES1215-4331,183.81348300,-43.53059300
DES0838+1000,129.57830400,10.01107400
DES0716+1209,109.24762200,12.15274100
DES0930-1332,142.63915400,-13.54725900
DES1223-0458,185.87279300,-4.98059300
DES1020+0209,155.03699300,2.15829600
DES1557-0541,239.27806300,-5.69448100
DES0920-1041,140.21537800,-10.69170400
DES1319+2000,199.89935300,20.00551900
DES1238-1207,189.54122200,-12.11948100
DES0923+2917,140.90702700,29.28607400
DES0946-0833,146.73374300,-8.55003700
DES1215+0335,183.94888300,3.58607400
DES1441-4623,220.30409500,-46.38614800
DES1634-2206,248.65872700,-22.11392600
DES0923+0835,140.97825200,8.58329600
DES1236-1415,189.01085300,-14.26114800
DES1137-1124,174.26443400,-11.40559300
DES1052-0250,163.02386800,-2.83892600
DES1105-2958,166.33566800,-29.96670400
DES1115+1626,168.80779100,16.43607400
DES1128+0835,172.02318200,8.58329600
DES0906-2249,136.52301100,-22.82781500
DES1501+1000,225.26861200,10.01107400
DES0947-3206,146.76993900,-32.10837000
DES1523-4414,230.90231400,-44.24448100
DES0931-1124,142.94879000,-11.40559300
DES1517-2206,229.39436900,-22.11392600
DES1259-2124,194.86451100,-21.40003700
DES0909+0543,137.41604900,5.72774100
DES1141-2249,175.25080300,-22.82781500
DES0842+0917,130.57076000,9.29718500
DES1305-0124,196.35758600,-1.41114800
DES0656+2251,104.03799100,22.86107400
DES1156-1624,179.18275500,-16.40281500
DES1536+1209,234.12106900,12.15274100
DES1546+1334,236.67722600,13.58051900
DES1712+1126,258.05589400,11.43885200
DES1245-2832,191.29388800,-28.53892600
DES0755+1543,118.94991600,15.72218500
DES1618+2417,244.73433200,24.28885200
DES1039-3749,159.90748600,-37.81948100
DES1215-4748,183.95443000,-47.81392600
DES1406-4748,211.59401000,-47.81392600
DES1428-3832,217.07543600,-38.53337000
DES0800+0835,120.04097300,8.58329600
DES1257-0458,194.47192800,-4.98059300
DES1248+2043,192.06088800,20.71940700
DES1313+1334,198.48724000,13.58051900
DES1331-3249,202.98300200,-32.82225900
DES0945-1207,146.46162100,-12.11948100
DES1453-0041,223.42287200,-0.69725900
DES0810-0750,122.53800400,-7.83614800
DES0924+0418,141.22572100,4.29996300
DES1148+1209,177.16125100,12.15274100
DES1233+2917,188.38023400,29.28607400
DES1621+0626,245.47535100,6.44163000
DES0913+1000,138.27742300,10.01107400
DES1434-2749,218.51551400,-27.82503700
DES0828+0209,127.17556100,2.15829600
DES0748+2917,117.17042300,29.28607400
DES0926+0335,141.74680300,3.58607400
DES1152+2126,178.05598800,21.43329600
DES1514-0707,228.67594000,-7.12225900
DES1512-0915,228.19886200,-9.26392600
DES0811-1041,122.77935200,-10.69170400
DES1548-0416,237.14282800,-4.26670400
DES1455-1624,223.83335500,-16.40281500
DES1329-4123,202.36761900,-41.38892600
DES1356-3914,209.06474100,-39.24725900
DES1047+2126,161.95052200,21.43329600
DES1255+2500,193.84833400,25.00274100
DES1356-1124,209.22143100,-11.40559300
DES1120-3706,170.11207600,-37.10559300
DES1142-3040,175.64477300,-30.68059300
DES1144-4414,176.09277300,-44.24448100
DES0920-0458,140.01073900,-4.98059300
DES1548+2000,237.12619600,20.00551900
DES1251-4706,192.91213800,-47.10003700
DES0910-1250,137.58229800,-12.83337000
DES0920+0252,140.15788800,2.87218500
DES1448-3040,222.12918400,-30.68059300
DES0928-0624,142.00733600,-6.40837000
DES1102-0416,165.55554100,-4.26670400
DES0858-2458,134.71073100,-24.96948100
DES0951-2541,147.89241200,-25.68337000
DES1354+0209,208.61667100,2.15829600
DES1058+2917,164.64363000,29.28607400
DES1137+1334,174.25128800,13.58051900
DES1101+2208,165.49595800,22.14718500
DES1552+0709,238.05220000,7.15551900
DES0814-0833,123.63256400,-8.55003700
DES0922-1749,140.72291400,-17.83059300
DES1330-2958,202.59392300,-29.96670400
DES0759+0043,119.90280400,0.73051900
DES1033+1543,158.25662000,15.72218500
DES1130-2124,172.62870400,-21.40003700
DES0930-0750,142.71530700,-7.83614800
DES1228+2751,187.11745800,27.85829600
DES1605+0126,241.35096100,1.44440700
DES1319-0541,199.81945400,-5.69448100
DES1421-0750,215.49771900,-7.83614800
DES1336+1209,204.18065200,12.15274100
DES1643-0250,250.94009700,-2.83892600
DES1321-0750,200.36474200,-7.83614800
DES1503-1415,225.84026400,-14.26114800
DES1544-0624,236.11479300,-6.40837000
DES1553-1041,238.29302700,-10.69170400
DES1615-1332,243.97527600,-13.54725900
DES1154+1709,178.72925800,17.14996300
DES0917-1832,139.38986800,-18.54448100
DES1547+0917,236.90933800,9.29718500
DES0719+2126,109.79948800,21.43329600
DES0728+0709,112.14100000,7.15551900
DES0836+0126,129.23478000,1.44440700
DES1209+0752,182.37074600,7.86940700
DES1237-1749,189.46705700,-17.83059300
DES0829+0252,127.29172500,2.87218500
DES1210+1500,182.55459100,15.00829600
DES1308+0126,197.07578100,1.44440700
DES0903-0250,135.86275700,-2.83892600
DES0929+0835,142.42220200,8.58329600
DES1011-2249,152.78868400,-22.82781500
DES1136-1832,174.02722400,-18.54448100
DES1153+1751,178.26771800,17.86385200
DES0939+1626,144.99005400,16.43607400
DES1421+1543,215.36258600,15.72218500
DES1511-0124,227.77822600,-1.41114800
DES0844-0624,131.23167400,-6.40837000
DES1437-0207,219.32598600,-2.12503700
DES1512-0458,228.15187400,-4.98059300
DES1516+0752,229.21467100,7.86940700
DES1010+1709,152.58046900,17.14996300
DES0700+2708,105.13312300,27.14440700
DES0658+3000,104.59545500,29.99996300
DES1040-3914,160.20759700,-39.24725900
DES1414-0707,213.56769700,-7.12225900
DES1150-3123,177.60637700,-31.39448100
DES1151-3206,177.95352500,-32.10837000
DES1005-3332,151.38204700,-33.53614800
DES1437-0250,219.49038900,-2.83892600
DES1357-0915,209.39246600,-9.26392600
DES1618-2124,244.70339000,-21.40003700
DES1123-1958,170.97538000,-19.97225900
DES0828-1415,127.13744300,-14.26114800
DES1419-1749,214.96399300,-17.83059300
DES1329-3832,202.47360400,-38.53337000
DES0808+2500,122.16699300,25.00274100
DES1234+1543,188.66369300,15.72218500
DES1235+0752,188.85682800,7.86940700
DES1045-4706,161.45039300,-47.10003700
DES1145-3206,176.26792600,-32.10837000
DES0922+0500,140.73881700,5.01385200
DES1033+0043,158.45593800,0.73051900
DES1404-3123,211.05941300,-31.39448100
DES1555-2541,238.98976800,-25.68337000
DES0913-1250,138.31447600,-12.83337000
DES1008+0126,152.08648500,1.44440700
DES1520+2208,230.23951900,22.14718500
DES1409+1252,212.30395700,12.86663000
DES1515+0500,228.88443600,5.01385200
DES1121-0707,170.40128800,-7.12225900
DES1441-1332,220.47704500,-13.54725900
DES0919-3123,139.97171100,-31.39448100
DES1523-2915,230.83941700,-29.25281500
DES1210-1915,182.69672900,-19.25837000
DES1217-1124,184.46022400,-11.40559300
DES0736+2251,114.10968500,22.86107400
DES1031-1707,157.76668300,-17.11670400
DES1213+0543,183.33419300,5.72774100
DES1009-1915,152.44851500,-19.25837000
DES1656+0001,254.09727400,0.01663000
DES1625-0958,246.25751900,-9.97781500
DES1408+0209,212.18865000,2.15829600
DES0921+1417,140.42940400,14.29440700
DES1023+1500,155.94695500,15.00829600
DES1107+1252,166.90286500,12.86663000
DES1119-1749,169.96939900,-17.83059300
DES1037-0458,159.35879300,-4.98059300
DES1522+0752,230.65602200,7.86940700
DES1402-0124,210.63969500,-1.41114800
DES1233-2332,188.32381800,-23.54170400
DES1244-2124,191.03075100,-21.40003700
DES1343-1958,205.91563400,-19.97225900
DES1616-1124,244.17842800,-11.40559300
DES0651+2417,102.97208300,24.28885200
DES0712+1417,108.01472400,14.29440700
DES1343-0458,205.93744200,-4.98059300
DES1303-2749,195.91329800,-27.82503700
DES0827+0626,126.93529300,6.44163000
DES0718+1043,109.72375300,10.72496300
DES0930-2124,142.72537700,-21.40003700
DES0804+3000,121.08201300,29.99996300
DES1346-1749,206.71498400,-17.83059300
DES1517-1958,229.46232700,-19.97225900
DES1449-2958,222.37115200,-29.96670400
DES1625-2206,246.34700400,-22.11392600
DES1123-2458,170.93543200,-24.96948100
DES1521-3749,230.39745000,-37.81948100
DES0935-1832,143.90778400,-18.54448100
DES0954+2543,148.75000100,25.71663000
DES1229-4914,187.27225800,-49.24170400
DES0903+2917,135.99600500,29.28607400
DES1408+1126,212.16944200,11.43885200
DES0922+1252,140.54094100,12.86663000
DES0801+0917,120.44327600,9.29718500
DES1112+2334,168.14181800,23.57496300
DES1145+1626,176.25083300,16.43607400
DES0934+2708,143.64108900,27.14440700
DES1014+1834,153.74323600,18.57774100
DES1338-1458,204.68248500,-14.97503700
DES1619-1749,244.96038800,-17.83059300
DES1129+0752,172.28128500,7.86940700
DES0907-2749,136.98609200,-27.82503700
DES1010-3957,152.50335600,-39.96114800
DES1009-2958,152.32679700,-29.96670400
DES0840-1041,130.04436300,-10.69170400
DES1350-3623,207.65738400,-36.39170400
DES1250-3623,192.58109700,-36.39170400
DES1256-4206,194.03453500,-42.10281500
DES0834+0709,128.68933000,7.15551900
DES1237-4914,189.45918400,-49.24170400
DES1421-2915,215.29291900,-29.25281500
DES1423-2958,215.77874300,-29.96670400
DES1651+0752,252.99697100,7.86940700
DES1404-3623,211.20474600,-36.39170400
DES1044+1751,161.01656000,17.86385200
DES1006-2623,151.70553800,-26.39725900
DES1632-2915,248.02238800,-29.25281500
DES0743+2834,115.78295500,28.57218500
DES1018-2415,154.60152900,-24.25559300
DES1022+2834,155.61438300,28.57218500
DES1049+0917,162.39999400,9.29718500
DES1432+0835,218.22959100,8.58329600
DES1025-0458,156.49241500,-4.98059300
DES1627-2415,246.99687400,-24.25559300
DES1726-1041,261.54106200,-10.69170400
DES0735+1126,113.84133000,11.43885200
DES0903+1043,135.88067000,10.72496300
DES1044-0333,161.05069000,-3.55281500
DES1300-4706,195.00958800,-47.10003700
DES1645+0418,251.47494700,4.29996300
DES1710-0624,257.66611900,-6.40837000
DES1408-1124,212.13451400,-11.40559300
DES0911+2043,137.86992300,20.71940700
DES1434+0418,218.54336000,4.29996300
DES1511+0543,227.81739500,5.72774100
DES1332-1915,203.11427300,-19.25837000
DES1515-0958,228.86106500,-9.97781500
DES1617-1707,244.41570100,-17.11670400
DES1622-2206,245.57643000,-22.11392600
DES0920+1751,140.01514900,17.86385200
DES1005-1458,151.47550500,-14.97503700
DES1036-0624,159.24839700,-6.40837000
DES0926-0250,141.58088600,-2.83892600
DES0928+1709,142.12095300,17.14996300
DES1055-0707,163.92632700,-7.12225900
DES1451-0416,222.82537100,-4.26670400
DES0940-1749,145.22237300,-17.83059300
DES1204+0335,181.08772500,3.58607400
DES1528-1624,232.01929800,-16.40281500
DES0855+1500,133.77392600,15.00829600
DES1403-1707,210.80185700,-17.11670400
DES1004-2541,151.06101500,-25.68337000
DES1141+2043,175.26932100,20.71940700
DES1348+1543,207.20459100,15.72218500
DES1651+0209,252.90920500,2.15829600
DES1011+2500,152.88756800,25.00274100
DES1015-0707,153.85416500,-7.12225900
DES1104+2043,166.11028500,20.71940700
DES1116-1124,169.16653800,-11.40559300
DES1226-1332,186.69833700,-13.54725900
DES1440-1458,220.20118700,-14.97503700
DES1444-1958,221.10704900,-19.97225900
DES1031+1917,157.79134400,19.29163000
DES1420-0207,215.03970500,-2.12503700
DES0838+2834,129.60202200,28.57218500
DES1055-2041,163.76582500,-20.68614800
DES1104-0707,166.08464700,-7.12225900
DES0928-1707,142.08022300,-17.11670400
DES1221+1334,185.26763000,13.58051900
DES1321-2041,200.39391600,-20.68614800
DES1610-1124,242.72188700,-11.40559300
DES0929-2541,142.34735500,-25.68337000
DES1012-3040,153.23264600,-30.68059300
DES1042-2458,160.69801700,-24.96948100
DES1125-3914,171.26959200,-39.24725900
DES0732+0752,113.18587300,7.86940700
DES0915-0958,138.97938500,-9.97781500
DES0949+0543,147.46064300,5.72774100
DES1419+0126,214.92867700,1.44440700
DES1226+0626,186.56453400,6.44163000
DES1315-3040,198.88697800,-30.68059300
DES1317-2541,199.38222200,-25.68337000
DES1359-4414,209.97503500,-44.24448100
DES0834-1707,128.63468500,-17.11670400
DES1347-4623,206.85001800,-46.38614800
DES1349-4748,207.34176700,-47.81392600
DES1357-4831,209.28415600,-48.52781500
DES1453-2915,223.47528600,-29.25281500
DES0808+0835,122.20689900,8.58329600
DES1158-2958,179.52048800,-29.96670400
DES1017+1334,154.42187200,13.58051900
DES1127+2500,171.79253700,25.00274100
DES1252-3040,193.07642700,-30.68059300
DES1321-2623,200.32181900,-26.39725900
DES1210+0917,182.65496100,9.29718500
DES1330+1209,202.72014400,12.15274100
DES0928+0043,142.03515900,0.73051900
DES1548+0835,237.00094400,8.58329600
DES1243-1749,190.96687600,-17.83059300
DES1131-0458,172.97409100,-4.98059300
DES1154-1207,178.58878100,-12.11948100
DES1202+1626,180.71665900,16.43607400
DES1528+1252,232.07539900,12.86663000
DES1436-0124,219.20896000,-1.41114800
DES1148-2541,177.20199600,-25.68337000
DES1207-2541,181.95490100,-25.68337000
DES1307-3749,196.95990300,-37.81948100
DES0826+2751,126.55720200,27.85829600
DES1045+1834,161.27456700,18.57774100
DES1655+0252,253.80899300,2.87218500
DES1451-0124,222.77948700,-1.41114800
DES0850+2917,132.72199100,29.28607400
DES1014-0124,153.51125800,-1.41114800
DES1121-2124,170.32844800,-21.40003700
DES0837+2208,129.27039400,22.14718500
DES0858-1624,134.53215500,-16.40281500
DES1030-2206,157.73095500,-22.11392600
DES1045+2543,161.42796500,25.71663000
DES0923-1832,140.89584000,-18.54448100
DES1155+0752,178.76736700,7.86940700
DES0800+0543,120.19674500,5.72774100
DES1129+1000,172.34897200,10.01107400
DES1613+2834,243.40610200,28.57218500
DES1518-0333,229.71598800,-3.55281500
DES0739+0043,114.90517600,0.73051900
DES1435-1250,218.85411000,-12.83337000
DES1147-3914,176.80058900,-39.24725900
DES1304-3832,196.08530300,-38.53337000
DES1110-1332,167.60602500,-13.54725900
DES1133+2500,173.36795100,25.00274100
DES1706-1624,256.57712800,-16.40281500
DES1322-0124,200.64221800,-1.41114800
DES1325-0541,201.25431300,-5.69448100
DES1521-0833,230.47551900,-8.55003700
DES0847+0752,131.92344300,7.86940700
DES0906+2417,136.65040700,24.28885200
DES0842-0124,130.65988400,-1.41114800
DES1435-3832,218.90066500,-38.53337000
DES1527-3249,231.86624800,-32.82225900
DES1559-3706,239.93221100,-37.10559300
DES1032-0333,158.18963500,-3.55281500
DES1209+1252,182.28065400,12.86663000
DES1053-1207,163.25536300,-12.11948100
DES1624-1458,246.06569200,-14.97503700
DES0950+1000,147.70146800,10.01107400
DES1634+0543,248.62405400,5.72774100
DES1137+1126,174.29491000,11.43885200
DES0859-0416,134.77300800,-4.26670400
DES1127-4040,171.97108800,-40.67503700
DES0824+2500,126.10552800,25.00274100
DES1021+1626,155.41031400,16.43607400
DES1211+0835,182.85280900,8.58329600
DES1259+1751,194.76882600,17.86385200
DES1459-1332,224.88296300,-13.54725900
DES1023-3123,155.86190300,-31.39448100
DES1224-2749,186.22663400,-27.82503700
DES1234-5040,188.70909500,-50.66948100
DES0847-1832,131.86000800,-18.54448100
DES0958-1958,149.70739900,-19.97225900
DES1214+2625,183.66269100,26.43051900
DES1406-0624,211.68995700,-6.40837000
DES0837+0835,129.42665000,8.58329600
DES1245-3415,191.36984500,-34.25003700
DES1610+0335,242.60262000,3.58607400
DES1002-1415,150.70826600,-14.26114800
DES1145+1334,176.45455600,13.58051900
DES1154+1043,178.74895100,10.72496300
DES1158-1458,179.55696700,-14.97503700
DES1402+2751,210.53409100,27.85829600
DES0816+0126,124.23596900,1.44440700
DES1440-3623,220.07315000,-36.39170400
DES1127+0709,171.85888400,7.15551900
DES1320-2332,200.00432100,-23.54170400
DES1201+3000,180.43362100,29.99996300
DES1509+0252,227.36188000,2.87218500
DES1545-3415,236.27993800,-34.25003700
DES1648-1041,252.09654800,-10.69170400
DES0859-0624,134.82356100,-6.40837000
DES1342+1126,205.61423400,11.43885200
DES1147-3123,176.77005100,-31.39448100
DES0711+2625,107.92692900,26.43051900
DES1330+1834,202.69688800,18.57774100
DES0946-2124,146.55913700,-21.40003700
DES1056+2417,164.06299700,24.28885200
DES1151-1832,177.79215400,-18.54448100
DES1220-3249,185.14334900,-32.82225900
DES1311-4206,197.88328700,-42.10281500
DES1316-4249,199.18056400,-42.81670400
DES1329-3540,202.38014200,-35.67781500
DES0934-1207,143.54097000,-12.11948100
DES1133+2417,173.46159900,24.28885200
DES1151-1415,177.96203000,-14.26114800
DES1227-1415,186.80108900,-14.26114800
DES1620-1207,245.03358900,-12.11948100
DES1556+1043,239.05517700,10.72496300
DES1712+0752,258.04170200,7.86940700
DES1222-0707,185.50953100,-7.12225900
DES1239-2415,189.83704200,-24.25559300
DES0837+2917,129.44797700,29.28607400
DES0844-2124,131.22409700,-21.40003700
DES1007+0418,151.96428200,4.29996300
DES1233-2458,188.26029000,-24.96948100
DES0828-1332,127.21843900,-13.54725900
DES1246-0624,191.57538600,-6.40837000
DES1048-2832,162.03924600,-28.53892600
DES1021-0833,155.39668500,-8.55003700
DES1232-1332,188.16697700,-13.54725900
DES1005-2415,151.46948300,-24.25559300
DES0726+1417,111.69821000,14.29440700
DES1247+2708,191.77604700,27.14440700
DES1600+0709,240.21067800,7.15551900
DES1250-0958,192.61845200,-9.97781500
DES1422-1749,215.71390300,-17.83059300
DES1455-1458,223.89611700,-14.97503700
DES0915+0835,138.81232700,8.58329600
DES0948+0917,147.20876900,9.29718500
DES1556+0835,239.16686900,8.58329600
DES0747+2208,116.93828800,22.14718500
DES0929-0833,142.40227200,-8.55003700
DES1108+1751,167.01696300,17.86385200
DES1409+0917,212.31402100,9.29718500
DES0920-1832,140.14285400,-18.54448100
DES1447+0835,221.83946600,8.58329600
DES0831+0500,127.83945800,5.01385200
DES1414+1000,213.66978700,10.01107400
DES0916-1707,139.09232500,-17.11670400
DES1257-2041,194.28923400,-20.68614800
DES1618-1332,244.70959600,-13.54725900
DES0910+0418,137.64620100,4.29996300
DES0910-2332,137.70830400,-23.54170400
DES1154+1209,178.62175900,12.15274100
DES0903-2124,135.82460900,-21.40003700
DES1017-1415,154.39120700,-14.26114800
DES1550-1415,237.62567500,-14.26114800
DES0900+1043,135.15408900,10.72496300
DES1524-2541,231.06825800,-25.68337000
DES1032-0541,158.20855700,-5.69448100
DES1333-3832,203.38621900,-38.53337000
DES1343-3206,205.76591300,-32.10837000
DES1007+0543,151.76546900,5.72774100
DES1117-0458,169.39111800,-4.98059300
DES1153+2251,178.41357800,22.86107400
DES1503-2415,225.85556600,-24.25559300
DES1557-0707,239.46754200,-7.12225900
DES1439-4414,219.94040600,-44.24448100
DES1214-1124,183.73195400,-11.40559300
DES1610+0500,242.50042600,5.01385200
DES1508-1541,227.17768700,-15.68892600
DES1415-3457,213.79185700,-34.96392600
DES1507-3123,226.94960500,-31.39448100
DES1527-2706,231.79407200,-27.11114800
DES1247+2751,191.96227900,27.85829600
DES1316-2749,199.14218600,-27.82503700
DES1355-3040,208.84792300,-30.68059300
DES1448-3706,222.02961200,-37.10559300
DES1143+2834,175.93654000,28.57218500
DES0907-0416,136.92062600,-4.26670400
DES0910+2834,137.73088500,28.57218500
DES1119-1250,169.79815100,-12.83337000
DES1025+2708,156.47707800,27.14440700
DES0946+0709,146.67664400,7.15551900
DES0952-0833,148.17756700,-8.55003700
DES1606+2708,241.51550300,27.14440700
DES1233-4249,188.47513400,-42.81670400
DES1413-4040,213.38766600,-40.67503700
DES1513-3332,228.46313500,-33.53614800
DES1205-3332,181.35802600,-33.53614800
DES1056+1209,164.01667800,12.15274100
DES1103-1624,165.78757500,-16.40281500
DES1145-0416,176.29363400,-4.26670400
DES1618+0252,244.51676400,2.87218500
DES0923+1126,140.79051600,11.43885200
DES1211-0124,182.78958200,-1.41114800
DES1412-1707,213.04278000,-17.11670400
DES1241-2041,190.47380800,-20.68614800
DES0903-1915,135.81199800,-19.25837000
DES1236+0043,189.15565600,0.73051900
DES1643+1126,250.77233000,11.43885200
DES1622-1415,245.72814600,-14.26114800
DES1107-0833,166.94727500,-8.55003700
DES1504-2832,226.23693400,-28.53892600
DES0811+2334,122.96574700,23.57496300
DES1548+1209,237.04208500,12.15274100
DES1622+1126,245.67383500,11.43885200
DES0902-2249,135.74845500,-22.82781500
DES1021+1043,155.49835800,10.72496300
DES1335+1751,203.76943100,17.86385200
DES1600+0252,240.22804300,2.87218500
DES0838+0543,129.52386800,5.72774100
DES1031-0124,157.79589100,-1.41114800
DES1052-1415,163.23026600,-14.26114800
DES0908+0917,137.08128500,9.29718500
DES1237+0500,189.46972800,5.01385200
DES0952-3415,148.18706400,-34.25003700
DES0950+1043,147.50596700,10.72496300
DES1243-4040,190.79680500,-40.67503700
DES1308-3540,197.10711200,-35.67781500
DES1654+0418,253.62265900,4.29996300
DES0836+0001,129.16671300,0.01663000
DES1556+1126,239.11862800,11.43885200
DES0828-0124,127.08935700,-1.41114800
DES0655+2417,103.75530000,24.28885200
DES1156-0707,179.03457000,-7.12225900
DES0957+0500,149.33839000,5.01385200
DES0746+1626,116.70649300,16.43607400
DES1207-1915,181.94052400,-19.25837000
DES1409-0915,212.28575700,-9.26392600
DES1201-3206,180.48192400,-32.10837000
DES1254-3540,193.59175900,-35.67781500
DES1322-3206,200.70911500,-32.10837000
DES1506+0709,226.54031900,7.15551900
DES1634-3040,248.69170400,-30.68059300
DES1615-2415,243.86482800,-24.25559300
DES0949+0252,147.30575600,2.87218500
DES1116+0043,169.16514200,0.73051900
DES0857+2834,134.47934000,28.57218500
DES1331+1000,202.79588800,10.01107400
DES1043+2500,160.76463800,25.00274100
DES1047-1832,161.97944800,-18.54448100
DES1259+0917,194.95262000,9.29718500
DES1302+2625,195.62097000,26.43051900
DES0843+1709,130.91432900,17.14996300
DES1310-0958,197.69241800,-9.97781500
DES1438-0333,219.70229900,-3.55281500
DES1612-2124,243.16988600,-21.40003700
DES1656-0915,254.23848700,-9.26392600
DES1302-4123,195.70678100,-41.38892600
DES1331-4414,202.99927500,-44.24448100
DES1348-3832,207.03667700,-38.53337000
DES1136-0041,174.16089200,-0.69725900
DES0825-1624,126.34621100,-16.40281500
DES1113-1458,168.47217900,-14.97503700
DES1219+0917,184.82513600,9.29718500
DES1003+2625,150.97673100,26.43051900
DES1405+1043,211.44509800,10.72496300
DES0826-0707,126.51543900,-7.12225900
DES0815+2625,123.87130000,26.43051900
DES0953-0041,148.45898900,-0.69725900
DES1026+0917,156.61286100,9.29718500
DES1552-1832,238.03103400,-18.54448100
DES0743+2126,115.93490400,21.43329600
DES0831-1541,127.81473000,-15.68892600
DES1339+0543,204.85832300,5.72774100
DES1608-3332,242.16644000,-33.53614800
DES1330-4331,202.52211000,-43.53059300
DES1309-2706,197.30763300,-27.11114800
DES1401-4331,210.39942700,-43.53059300
DES1208-0624,182.23647800,-6.40837000
DES0803+0709,120.77491100,7.15551900
DES0955+1126,148.80243600,11.43885200
DES1050-1832,162.73243400,-18.54448100
DES0821+2208,125.41661100,22.14718500
DES1041+1334,160.29725400,13.58051900
DES1217+2500,184.39585000,25.00274100
DES1053+0418,163.41874700,4.29996300
DES1504+0500,226.01791200,5.01385200
DES1538+1000,234.69265800,10.01107400
DES1708-0958,257.13030300,-9.97781500
DES1118-3623,169.52324600,-36.39170400
DES1519-0833,229.75360700,-8.55003700
DES1558-0624,239.70668100,-6.40837000
DES1108-3749,167.13722600,-37.81948100
DES1153-2832,178.29182500,-28.53892600
DES1304-4414,196.02351500,-44.24448100
DES1348-2749,207.21440600,-27.82503700
DES1515-4457,228.75487500,-44.95837000
DES1355-3249,208.92955200,-32.82225900
DES1533-2706,233.39809200,-27.11114800
DES0919-1958,139.83297900,-19.97225900
DES1358-1958,209.71348800,-19.97225900
DES1612-0707,243.06474200,-7.12225900
DES0832+2417,128.03502200,24.28885200
DES1032-3749,158.10005100,-37.81948100
DES0936+1500,144.12134000,15.00829600
DES1455+0917,223.88828800,9.29718500
DES0840+0543,130.24133900,5.72774100
DES1140+1417,175.05417600,14.29440700
DES0940-3706,145.04843800,-37.10559300
DES1007-3914,151.91110100,-39.24725900
DES0848-1958,132.23727200,-19.97225900
DES1122+1917,170.64945000,19.29163000
DES1243+2625,190.83765800,26.43051900
DES0808+2126,122.07031900,21.43329600
DES1523+1334,230.80184400,13.58051900
DES0916-1250,139.04665500,-12.83337000
DES1104+0543,166.11488900,5.72774100
DES1302+1000,195.54662300,10.01107400
DES1014-2458,153.61057500,-24.96948100
